Kategori,Pesan,cleaned_text,label
ham,"Yetunde, maafkan aku tapi moji dan aku sepertinya terlalu sibuk untuk bisa berbelanja. Bisakah Anda menemukan cara lain untuk mendapatkan apa yang Anda ingin kami dapatkan. Maafkan aku. Anda dapat membalas gratis melalui yahoo messenger.",yetunde maafkan aku tapi moji dan aku sepertinya terlalu sibuk untuk bisa berbelanja bisakah anda menemukan cara lain untuk mendapatkan apa yang anda ingin kami dapatkan maafkan aku anda dapat membalas gratis melalui yahoo messenger,0
ham,"Yo carlos, beberapa teman sudah bertanya padaku tentang kamu, kamu bekerja di semua akhir pekan ini?",yo carlos beberapa teman sudah bertanya padaku tentang kamu kamu bekerja di semua akhir pekan ini,0
ham,"Yo chad, kelas senam mana yang ingin kamu ambil? Situs itu mengatakan kelas Kristen penuh ..",yo chad kelas senam mana yang ingin kamu ambil situs itu mengatakan kelas kristen penuh,0
ham,Yo bung tebak siapa yang baru saja ditangkap tempo hari,yo bung tebak siapa yang baru saja ditangkap tempo hari,0
ham,Yo coba tebak apa yang baru saja saya jatuhkan,yo coba tebak apa yang baru saja saya jatuhkan,0
ham,Yo tidak ada kelas tmrw kan?,yo tidak ada kelas tmrw kan,0
ham,Yo kalian pernah tahu berapa banyak yang kita butuhkan untuk alkohol? Jay dan aku mencoba mencari tahu berapa banyak yang bisa kami belanjakan dengan aman untuk gulma,yo kalian pernah tahu berapa banyak yang kita butuhkan untuk alkohol jay dan aku mencoba mencari tahu berapa banyak yang bisa kami belanjakan dengan aman untuk gulma,0
ham,"Yo, saya di orang tua saya mendapatkan uang tunai. Kabar baik: kami mengambil downstem",yo saya di orang tua saya mendapatkan uang tunai kabar baik kami mengambil downstem,0
ham,"Yo, permainannya hampir berakhir? Ingin segera pergi ke walmart",yo permainannya hampir berakhir ingin segera pergi ke walmart,0
ham,"Yo, Anda di sekitar? Baru saja mendapatkan mobil saya kembali",yo anda di sekitar baru saja mendapatkan mobil saya kembali,0
Spam,"ANDA 07801543489 dijamin Nokia Phone terbaru, pemutar iPod MP3 40GB atau hadiah Â £ 500! Kata txt: KUMPULKAN ke No: 83355! TC-LLC NY-USA 150p / Mt msgrcvd18+",anda dijamin nokia phone terbaru pemutar ipod mp gb atau hadiah kata txt kumpulkan ke no tc llc ny usa p mt msgrcvd,1
Spam,"Anda adalah pemenang Â £ 1000 atau Hadiah Penelepon Dijamin, ini adalah upaya terakhir kami untuk menghubungi Anda! Untuk Klaim Hubungi 09071517866 Sekarang! 150ppmPOBox10183BhamB64XE",anda adalah pemenang atau hadiah penelepon dijamin ini adalah upaya terakhir kami untuk menghubungi anda untuk klaim hubungi sekarang ppmpoboxbhamb xe,1
Spam,Anda adalah pemenang Anda telah dipilih secara khusus 2 menerima Â £ 1000 tunai atau liburan 4 * (penerbangan inc) berbicara dengan operator langsung 2 klaim 0871277810810,anda adalah pemenang anda telah dipilih secara khusus menerima tunai atau liburan penerbangan inc berbicara dengan operator langsung klaim,1
Spam,"Anda adalah pemenang, Anda telah dipilih secara khusus 2 menerima â £ 1000 atau liburan 4 * (penerbangan inc) berbicara dengan operator langsung 2 klaim 0871277810910p / min (18+)",anda adalah pemenang anda telah dipilih secara khusus menerima atau liburan penerbangan inc berbicara dengan operator langsung klaim p min,1
Spam,"Anda adalah pemenang, Anda telah dipilih secara khusus untuk menerima uang tunai Â £ 1000 atau penghargaan Â £ 2000. Hubungi operator live untuk klaim telepon 087123002209am-7pm. Biaya 10p",anda adalah pemenang anda telah dipilih secara khusus untuk menerima uang tunai atau penghargaan hubungi operator live untuk klaim telepon am pm biaya p,1
Spam,"Anda adalah pemenang, Anda telah dipilih secara khusus untuk menerima uang tunai Â £ 1000 atau penghargaan Â £ 2000. Hubungi operator live untuk klaim telepon 087147123779am-7pm. Biaya 10p",anda adalah pemenang anda telah dipilih secara khusus untuk menerima uang tunai atau penghargaan hubungi operator live untuk klaim telepon am pm biaya p,1
ham,"Anda selalu menempatkan bisnis Anda di luar sana. Anda menempatkan gambar pantat Anda di facebook. Anda adalah salah satu orang paling terbuka yang pernah saya temui. Mengapa saya pikir gambar kamar Anda akan menyakiti Anda, membuat Anda merasa dilanggar.",anda selalu menempatkan bisnis anda di luar sana anda menempatkan gambar pantat anda di facebook anda adalah salah satu orang paling terbuka yang pernah saya temui mengapa saya pikir gambar kamar anda akan menyakiti anda membuat anda merasa dilanggar,0
Spam,"Anda dianugerahi Kamera Digital SiPix! Hubungi 09061221061 dari telepon rumah. Pengiriman dalam 28days. T Cs Kotak177. M221BP. Garansi 2 tahun. 150ppm. 16 . p pÂ £ 3,99",anda dianugerahi kamera digital sipix hubungi dari telepon rumah pengiriman dalam days t cs kotak m bp garansi tahun ppm p p,1
Spam,"Anda sedang dihubungi oleh layanan kencan kami oleh seseorang yang Anda kenal! Untuk mengetahui siapa itu, hubungi dari telepon rumah 09050000878. PoBox45W2TG150P",anda sedang dihubungi oleh layanan kencan kami oleh seseorang yang anda kenal untuk mengetahui siapa itu hubungi dari telepon rumah pobox w tg p,1
Spam,"Anda sedang dihubungi oleh layanan kencan kami oleh seseorang yang Anda kenal! Untuk mengetahui siapa itu, hubungi dari telepon rumah 09050000928. PoBox45W2TG150P",anda sedang dihubungi oleh layanan kencan kami oleh seseorang yang anda kenal untuk mengetahui siapa itu hubungi dari telepon rumah pobox w tg p,1
Spam,"Anda sedang dihubungi oleh Layanan Kencan kami oleh seseorang yang Anda kenal! Untuk mengetahui siapa itu, hubungi dari ponsel atau telepon rumah Anda 09064017305 PoBox75LDNS7",anda sedang dihubungi oleh layanan kencan kami oleh seseorang yang anda kenal untuk mengetahui siapa itu hubungi dari ponsel atau telepon rumah anda pobox ldns,1
Spam,Anda sedang ditipu! Dapatkan konten seluler Anda dari panggilan www.clubmoby.com 08717509990 poly / true / Pix / Ringtones / Games enam unduhan hanya untuk 3,anda sedang ditipu dapatkan konten seluler anda dari panggilan poly true pix ringtones games enam unduhan hanya untuk,1
Spam,ANDA DIPILIH UNTUK MENERIMA Â £ 350 PENGHARGAAN! Pls hubungi nomor klaim 09066364311 untuk mengumpulkan penghargaan Anda yang Anda pilih untuk menerima sebagai pelanggan ponsel yang berharga.,anda dipilih untuk menerima penghargaan pls hubungi nomor klaim untuk mengumpulkan penghargaan anda yang anda pilih untuk menerima sebagai pelanggan ponsel yang berharga,1
ham,"Anda di mana-mana kotoran, di lantai, jendela, bahkan di baju saya. Dan kadang-kadang ketika saya membuka mulut saya, Anda semua yang datang mengalir keluar. Aku memimpikan duniaku tanpamu, lalu setengah tugasku juga keluar. Waktu sukacita bagi saya, banyak acara tv yang akan saya lihat. Tapi saya kira seperti semua hal yang Anda harus ada, seperti hujan, hujan es dan kabut, dan ketika waktu saya di sini selesai, Anda dan saya menjadi satu.",anda di mana mana kotoran di lantai jendela bahkan di baju saya dan kadang kadang ketika saya membuka mulut saya anda semua yang datang mengalir keluar aku memimpikan duniaku tanpamu lalu setengah tugasku juga keluar waktu sukacita bagi saya banyak acara tv yang akan saya lihat tapi saya kira seperti semua hal yang anda harus ada seperti hujan hujan es dan kabut dan ketika waktu saya di sini selesai anda dan saya menjadi satu,0
Spam,"Anda dijamin Nokia Phone terbaru, 40GB iPod MP3 player atau hadiah Â £ 500! Kata txt: KUMPULKAN ke No: 83355! IBHltd LdnW15H 150p / mtmsgrcvd18+",anda dijamin nokia phone terbaru gb ipod mp player atau hadiah kata txt kumpulkan ke no ibhltd ldnw h p mtmsgrcvd,1
Spam,Anda sekarang berhenti berlangganan semua layanan. Dapatkan ton babes seksi atau cowok langsung ke ponsel Anda! Buka http://gotbabes.co.uk. Tidak ada langganan.,anda sekarang berhenti berlangganan semua layanan dapatkan ton babes seksi atau cowok langsung ke ponsel anda buka tidak ada langganan,1
ham,Anda tersedia sekarang? Saya seperti tepat di sekitar hillsborough &  <#> Th,anda tersedia sekarang saya seperti tepat di sekitar hillsborough th,0
ham,Anda sibuk atau bisakah saya datang pada suatu saat dan mencari tahu apa yang akan kita lakukan besok,anda sibuk atau bisakah saya datang pada suatu saat dan mencari tahu apa yang akan kita lakukan besok,0
Spam,"Anda dapat menyumbangkan £ 2,50 ke dana dukungan bencana Tsunami Asia UNICEF dengan mengirim SMS DONASI ke 864233. Â£2.50 akan ditambahkan ke tagihan Anda berikutnya",anda dapat menyumbangkan ke dana dukungan bencana tsunami asia unicef dengan mengirim sms donasi ke akan ditambahkan ke tagihan anda berikutnya,1
ham,Anda tidak akan pernah bisa melakukan APA-APA,anda tidak akan pernah bisa melakukan apa apa,0
Spam,"Anda dapat menghentikan nada klub lebih lanjut dengan membalas ""STOP MIX"" Lihat my-tone.com/enjoy. HTML untuk istilah. Biaya club tone GBP4.50/minggu. MFL, Kotak PO 1146 MK45 2WT (2/3)",anda dapat menghentikan nada klub lebih lanjut dengan membalas stop mix lihat my tone com enjoy html untuk istilah biaya club tone gbp minggu mfl kotak po mk wt,1
ham,Anda bisa melihat saya .. aku tidak mengenalimu Wajah.:),anda bisa melihat saya aku tidak mengenalimu wajah,0
ham,Anda flippin kotoran Anda belum?,anda flippin kotoran anda belum,0
ham,Anda dipanggil alat?,anda dipanggil alat,0
Spam,Anda memiliki 1 pesan baru. Hubungi 0207-083-6089,anda memiliki pesan baru hubungi,1
Spam,Anda memiliki 1 pesan baru. Silakan hubungi 08712400200.,anda memiliki pesan baru silakan hubungi,1
Spam,Anda memiliki 1 pesan baru. Silakan hubungi 08715205273,anda memiliki pesan baru silakan hubungi,1
Spam,Anda memiliki 1 pesan baru. Silakan hubungi 08718738034.,anda memiliki pesan baru silakan hubungi,1
Spam,Anda memiliki 1 pesan suara baru. Silakan hubungi 08719181503,anda memiliki pesan suara baru silakan hubungi,1
Spam,Anda memiliki 1 pesan suara baru. Silakan hubungi 08719181513.,anda memiliki pesan suara baru silakan hubungi,1
Spam,Anda memiliki pengumuman layanan pelanggan penting dari PREMIER.,anda memiliki pengumuman layanan pelanggan penting dari premier,1
Spam,Anda memiliki pengumuman layanan pelanggan penting dari PREMIER. Hubungi FREEPHONE 0800 542 0578 sekarang!,anda memiliki pengumuman layanan pelanggan penting dari premier hubungi freephone sekarang,1
Spam,Anda memiliki pengumuman layanan pelanggan yang penting. Hubungi FREEPHONE 0800 542 0825 sekarang!,anda memiliki pengumuman layanan pelanggan yang penting hubungi freephone sekarang,1
Spam,"Anda telah dipilih untuk menginap di 1 dari 250 hotel terbaik di Inggris - FOR LESS! Liburan senilai â £ 350! Untuk mengklaim, hubungi London 02072069400. Bx 526, SW73SS",anda telah dipilih untuk menginap di dari hotel terbaik di inggris for less liburan senilai untuk mengklaim hubungi london bx sw ss,1
Spam,"Anda telah dipilih secara khusus untuk menerima ""3000 penghargaan! Hubungi 08712402050 SEBELUM saluran ditutup. Biaya 10ppm. 16+. S&K berlaku. AG Promo",anda telah dipilih secara khusus untuk menerima penghargaan hubungi sebelum saluran ditutup biaya ppm s k berlaku ag promo,1
Spam,Anda telah dipilih secara khusus untuk menerima penghargaan 2000 pound! Hubungi 08712402050 SEBELUM saluran ditutup. Biaya 10ppm. 16+. S&K berlaku. AG Promo,anda telah dipilih secara khusus untuk menerima penghargaan pound hubungi sebelum saluran ditutup biaya ppm s k berlaku ag promo,1
ham,Anda telah mendaftarkan Sinco sebagai Penerima Pembayaran. Masuk di icicibank.com dan masukkan URN <#>  untuk mengonfirmasi. Waspadalah terhadap penipuan. JANGAN membagikan atau mengungkapkan URN kepada siapa pun.,anda telah mendaftarkan sinco sebagai penerima pembayaran masuk di icicibank com dan masukkan urn untuk mengonfirmasi waspadalah terhadap penipuan jangan membagikan atau mengungkapkan urn kepada siapa pun,0
Spam,"Anda telah memenangkan uang tunai 1.000 atau hadiah 2.000! Untuk mengklaim, hubungi09050000327",anda telah memenangkan uang tunai atau hadiah untuk mengklaim hubungi,1
Spam,"Anda telah memenangkan uang tunai 1.000 atau hadiah 2.000! Untuk mengklaim, hubungi09050000327. T&C: RSTM, SW7 3SS. 150ppm",anda telah memenangkan uang tunai atau hadiah untuk mengklaim hubungi t c rstm sw ss ppm,1
Spam,Anda telah memenangkan penghargaan 32000 yang dijamin atau bahkan mungkin uang tunai Â £ 1000 untuk mengklaim panggilan penghargaan Anda gratis di 0800 ..... (18+). Its nomor efreefone legitimat wat apakah Anda ???,anda telah memenangkan penghargaan yang dijamin atau bahkan mungkin uang tunai untuk mengklaim panggilan penghargaan anda gratis di its nomor efreefone legitimat wat apakah anda,1
Spam,"Anda telah WON dijamin Â £ 1000 uang tunai atau â £ 2000 hadiah. Untuk mengklaim hadiah tahun, hubungi perwakilan layanan pelanggan kami di 08714712379 antara pukul 10 pagi - 7 malam Biaya 10p",anda telah won dijamin uang tunai atau hadiah untuk mengklaim hadiah tahun hubungi perwakilan layanan pelanggan kami di antara pukul pagi malam biaya p,1
Spam,"Anda telah WON dijamin Â £ 1000 uang tunai atau â £ 2000 hadiah. Untuk mengklaim hadiah tahun, hubungi perwakilan layanan pelanggan kami di 08714712394 antara pukul 10 pagi - 7 malam",anda telah won dijamin uang tunai atau hadiah untuk mengklaim hadiah tahun hubungi perwakilan layanan pelanggan kami di antara pukul pagi malam,1
Spam,"Anda telah WON dijamin Â £ 1000 uang tunai atau â £ 2000 hadiah. Untuk mengklaim hadiah tahun, hubungi perwakilan layanan pelanggan kami di 08714712412 antara pukul 10 pagi - 7 malam Biaya 10p",anda telah won dijamin uang tunai atau hadiah untuk mengklaim hadiah tahun hubungi perwakilan layanan pelanggan kami di antara pukul pagi malam biaya p,1
Spam,"Anda telah WON dijamin Â £ 1000 uang tunai atau â £ 2000 hadiah. Untuk mengklaim hadiah tahun, hubungi perwakilan layanan pelanggan kami di",anda telah won dijamin uang tunai atau hadiah untuk mengklaim hadiah tahun hubungi perwakilan layanan pelanggan kami di,1
Spam,Anda telah memenangkan jaminan Â £ 200 penghargaan atau bahkan Â £ 1000 tunai untuk mengklaim panggilan penghargaan UR gratis pada 08000407165 (18 +) 2 stop getstop pada 88222 PHP,anda telah memenangkan jaminan penghargaan atau bahkan tunai untuk mengklaim panggilan penghargaan ur gratis pada stop getstop pada php,1
Spam,Anda telah memenangkan jaminan Â £ 200 penghargaan atau bahkan Â £ £ 1000 tunai untuk mengklaim panggilan penghargaan UR gratis pada 08000407165 (18 +) 2 stop getstop pada 88222 PHP. RG21 4JX,anda telah memenangkan jaminan penghargaan atau bahkan tunai untuk mengklaim panggilan penghargaan ur gratis pada stop getstop pada php rg jx,1
Spam,"Anda telah memenangkan Nokia 7250i. Inilah yang Anda dapatkan ketika Anda memenangkan lelang GRATIS kami. Untuk ambil bagian, kirim Nokia ke 86021 sekarang. HG/Suite342/2Baris Tanah/W1JHL 16+",anda telah memenangkan nokia i inilah yang anda dapatkan ketika anda memenangkan lelang gratis kami untuk ambil bagian kirim nokia ke sekarang hg suite baris tanah w jhl,1
Spam,"ANDA TELAH MENANG! Sebagai pelanggan Vodafone yang berharga, komputer kami telah memilih ANDA untuk memenangkan hadiah £ 150. Untuk mengumpulkannya mudah. Hubungi saja 09061743386",anda telah menang sebagai pelanggan vodafone yang berharga komputer kami telah memilih anda untuk memenangkan hadiah untuk mengumpulkannya mudah hubungi saja,1
ham,Anda pemberani duo Anda! Bersenang-senanglah dan sampai jumpa lagi.,anda pemberani duo anda bersenang senanglah dan sampai jumpa lagi,0
ham,Anda mengangkat harapan saya dengan tawaran uang. Saya membutuhkan. Terutama ketika akhir bulan mendekat dan itu menyakitkan belajar saya. Pokoknya punya akhir pekan gr8,anda mengangkat harapan saya dengan tawaran uang saya membutuhkan terutama ketika akhir bulan mendekat dan itu menyakitkan belajar saya pokoknya punya akhir pekan gr,0
ham,Anda membuat hari saya. Semoga harimu menyenangkan juga.,anda membuat hari saya semoga harimu menyenangkan juga,0
ham,Anda tolong beri kami koneksi hari ini sendiri sebelum < DESIMAL>  atau mengembalikan tagihan,anda tolong beri kami koneksi hari ini sendiri sebelum desimal atau mengembalikan tagihan,0
ham,Anda harus mengubah fb Anda untuk jaykwon thuglyfe falconerf,anda harus mengubah fb anda untuk jaykwon thuglyfe falconerf,0
ham,Anda harus tahu sekarang. Jadi bagaimana kabar anthony. Apakah Anda membawa uang. Saya punya biaya sekolah untuk membayar dan menyewa dan hal-hal seperti itu. Itu sebabnya saya butuh bantuan Anda. Seorang teman yang membutuhkan....|,anda harus tahu sekarang jadi bagaimana kabar anthony apakah anda membawa uang saya punya biaya sekolah untuk membayar dan menyewa dan hal hal seperti itu itu sebabnya saya butuh bantuan anda seorang teman yang membutuhkan,0
ham,Anda masih di grand prix?,anda masih di grand prix,0
ham,Anda yakin tetangga Anda tidak mengambilnya,anda yakin tetangga anda tidak mengambilnya,0
ham,"Anda mengatakan apa yang terjadi, jangan berperilaku seperti ini kepada saya. Ok tidak perlu dikatakan",anda mengatakan apa yang terjadi jangan berperilaku seperti ini kepada saya ok tidak perlu dikatakan,0
ham,Anda faglord yang luar biasa,anda faglord yang luar biasa,0
Spam,"ANDA TELAH MENANG! Anda 4 * Costa Del Sol Holiday atau Â £ 5000 menunggu koleksi. Hubungi 09050090044 sekarang untukKlaim. SAE, TC s, POBox334, Stockport, SK38xh, BiayaÂ £ 1,50 / pm, Max10mins",anda telah menang anda costa del sol holiday atau menunggu koleksi hubungi sekarang untukklaim sae tc s pobox stockport sk xh biaya pm max mins,1
ham,Kalian seharusnya membangunkan AKU >:(,kalian seharusnya membangunkan aku,0
ham,Anda akan berada di tempat orang itu,anda akan berada di tempat orang itu,0
Spam,Anda akan segera menerima nada dering Triple Echo minggu ini. Nikmatilah!,anda akan segera menerima nada dering triple echo minggu ini nikmatilah,1
Spam,"Anda akan menerima nada Anda dalam 24 jam ke depan. Untuk Syarat dan ketentuan, silakan lihat Channel U Teletext Pg 750",anda akan menerima nada anda dalam jam ke depan untuk syarat dan ketentuan silakan lihat channel u teletext pg,1
